,contriblanguage,contribtype,thematicarea,title,author,abstract,keywords,subtitle,num_authors,npages
2236,Spanish,Presentación mural,AE. Astrofísica Estelar,Aplicaci\'on de t\'ecnicas de aprendizaje autom\'atico para el an\'alisis de curvas de luz infrarrojas de estrellas de carbono,"{'name_000': 'N.', 'surname_000': 'Ottero', 'name_001': 'D.C.', 'surname_001': 'Merlo'}","Las estrellas de carbono son estrellas evolucionadas caracterizadas por
su inusual abundancia de carbono en sus atmósferas y su variabilidad
debido a pulsaciones radiales y no radiales en sus capas externas, las
cuales afectan tanto a sus distribuciones de temperatura como de
opacidad. El estudio de la variabilidad en el rango infrarrojo de estos
objetos es importante ya que se logra penetrar las densas capas de polvo
que rodean a las mismas, proporcionando información crucial sobre su
estructura y evolución. Eligiendo fuentes identificadas del relevamiento
VVV, se procedió a analizar y predecir la curva de luz de estos objeto
implementándose dos enfoques principales de \textit{machine learning}:
\textit{Gaussian Processes} y \textit{Random Forest Regression}. El
primero fue utilizado para modelar la variabilidad de la estrella debido
a su capacidad para manejar datos con incertidumbre y proporcionar
predicciones suaves con intervalos de confianza. Posteriormente se
aplicó el segundo enfoque, el cual utiliza una combinación de múltiples
árboles de decisión, para proporcionar predicciones robustas. Ambos
modelos fueron evaluados con y sin técnicas de \textit{bootstrapping}
para generar predicciones más confiables y se los compararon utilizando
métricas de error. De ello el mejor modelo resultó ser el \textit{Random
Forest Regression} sin \textit{bootstrapping}, debido a los menores
valores en los errores absoluto medio y cuadrático medio, lo que indica
que sus valores se encuentran más próximos a los observados en
comparación con los otros modelos evaluados.","{'key_000': 'infrared: stars', 'key_001': 'stars: variables: general', 'key_002': 'methods: numerical'}",,4,1
2303,Spanish,Presentación mural,AE. Astrofísica Estelar,Una nueva ley de p\'erdida de masa para estrellas O y B,"{'name_000': 'J.A.', 'surname_000': 'Panei', 'name_001': 'F.I.', 'surname_001': 'Figueroa-Tapia', 'name_002': 'M.', 'surname_002': ""Cur\\'e"", 'name_003': 'I.', 'surname_003': 'Araya', 'name_004': 'L.S.', 'surname_004': 'Cidale', 'name_005': 'R.O.J.', 'surname_005': 'Venero', 'name_006': 'A.C.', 'surname_006': 'Gormaz-Matamala'}","Presentamos una nueva ley de p\'erdida de masa para estrellas O y B
tempranas. Para tal fin hemos desarrollado un nuevo c\'odigo en paralelo
en lenguaje {\tt Fortran2008}, con el fin de determinar la tasa de
p\'erdida de masa para el viento estelar de estrellas de tipo espectral
O y B. Dicho programa es combinado c{\'\i}clicamente con el c\'odigo
{\tt HydWind} para obtener los par\'ametros del viento. Implementamos
nuestra tasa de p\'erdida de masa en el c\'odigo de Evoluci\'on Estelar
de Ginebra y el desarrollado en el Observatorio de La Plata (UNLP).
Comparamos nuestra ley con las leyes propuestas por otros autores.","{'key_000': 'hydrodynamics', 'key_001': 'mass-loss'}",,14,1
2085,Spanish,Presentación mural,MI. Medio Interestelar,Estudio de la qu{\'\i}mica sulfurada en los estadios tempranos de la formaci\'on estelar,"{'name_000': 'S.', 'surname_000': 'Paron', 'name_001': 'M.E.', 'surname_001': 'Ortega', 'name_002': 'N.C.', 'surname_002': 'Martinez', 'name_003': 'A.', 'surname_003': ""\\'Alamo"", 'name_004': 'M.', 'surname_004': 'Brook', 'name_005': 'C.', 'surname_005': 'Carballo', 'name_006': 'T.', 'surname_006': 'Herberling'}","El comportamiento químico del azufre en el medio interestelar (MIE), y
en particular en las regiones densas de las nubes moleculares en donde
se forman las estrellas, aún está lejos de comprenderse. Cuestiones como
cuál es el principal reservorio de azufre en el MIE se encuentran sin
respuesta, y siendo este el sexto elemento biogénico más importante, su
investigación es de gran relevancia. Estudiar moléculas interestelares
con contenido de azufre (moléculas sulfuradas) contribuye a comprender
el comportamiento químico de este elemento en el MIE. Las regiones de
formación estelar en sus fases más tempranas, cuando la química
interestelar compleja comienza a activarse, son sitios propicios para
realizar este tipo de investigaciones. En este trabajo presentamos
resultados en base al análisis de datos obtenidos del Atacama Large
Millimeter Array (ALMA) de la emisión del SO$_{2}$, SO, SO$^{+}$,
$^{34}$SO, H$_{2}$CS, y NS hacia 37 núcleos moleculares densos embebidos
en grumos oscuros y fríos. Finalmente se destaca que para este proyecto
se contó con colaboración de ``ciencia ciudadana''. En nuestro caso lo
denominamos Ciencia Popular (ver: \href{https://interestelariafe.wixsite
.com/mediointerestelar/cienciapop}{https://interestelariafe.wixsite.com/
mediointerestelar/cienciapop}), proyecto que busca que estudiantes y
personas con otras profesiones e interesadas en la astronomía se
involucren en trabajos genuinamente científicos.","{'key_000': 'Stars: formation', 'key_001': 'Stars: protostars', 'key_002': 'ISM: molecules'}",,14,1
2274,English,Presentación mural,AE. Astrofísica Estelar,Mass determinations of open clusters with Gaia data,"{'name_000': 'G.I.', 'surname_000': 'Perren', 'name_001': 'M.S.', 'surname_001': 'Pera', 'name_002': 'H.D.', 'surname_002': 'Navone', 'name_003': 'E.E.', 'surname_003': 'Giorgi', 'name_004': 'R.A.', 'surname_004': ""V\\'azquez""}","Open clusters, often defined as a group of tens to thousands of loosely
gravitationally bound stars, serve as fundamental benchmarks for
understanding stellar evolution and dynamics, in addition to being vital
to disentangle the Galactic structure and its chemical enrichment
history. Their total mass is a fundamental property that governs their
dynamical evolution and is one of the most important factors when it
comes to determining their lifetimes as bound groups of stars. The total
mass of clusters and the individual masses of their constituent stars
can also provide crucial insight into the initial mass function of star-
forming regions, as well as the mass distribution within the Milky Way.
Accurate estimations of open cluster masses have long been a challenging
task due mostly to significant uncertainties in the determination of
their member stars, down to the low mass region. The unprecedented
precision of the Gaia mission's astrometric data, including parallax and
proper motion measurements, has enabled accurate determinations of
cluster membership for stars down to a magnitude of $G\approx19$ mag.
This allowed for refined estimations of cluster masses, as presented in
a handful of recent articles. Integrating Gaia data with statistical
methods and stellar population synthesis models, we derive mass
estimations for thousands of open clusters in the vicinity of the Solar
system, including not just the actual mass, but the present-day mass
function and the initial mass, as well as the mass lost via evolutionary
and dynamical effects.",{'key_000': 'Methods: statistical ---  Galaxies: star clusters: general ---  open clusters and associations: general ---  Catalogs'},,10,1
2084,Spanish,Presentación mural,MI. Medio Interestelar,Estudio qu{\'\i}mico de un n\'ucleo molecular activo hacia el objeto estelar joven MSX G030.1981-00.1691,"{'name_000': 'M.', 'surname_000': 'Pina', 'name_001': 'S.', 'surname_001': 'Paron', 'name_002': 'M.E.', 'surname_002': 'Ortega', 'name_003': 'N.C.', 'surname_003': 'Martinez', 'name_004': 'A.', 'surname_004': 'Petriella'}","El objeto estelar joven MSX G030.1981-00.1691 (G30) es un candidato a
protoestrella masiva que posee una luminosidad bolométrica de L $\sim$
$3\times$10$^{4}$ L$_{\odot}$. Esta fuente, ubicada a una distancia de
5.6 kpc, se encuentra en una región muy compleja del medio interestelar,
en donde filamentos de polvo, regiones H\textsc{ii} y abundante gas
molecular parecen estar interactuando. Recientemente hemos descubierto
que G30 se encuentra embebida en un núcleo molecular caliente detectado
a través de la emisión en continuo milimétrico a 1.3 mm con datos del
Atacama Large Millimeter Array (ALMA). En este trabajo, junto a un
análisis multiespectral de la región en donde G30 se encuentra ubicada,
presentamos un estudio de la emisión de moléculas de diversa complejidad
que han sido detectadas con los datos de ALMA hacia el núcleo molecular.
La presencia de dichas moléculas y el estudio de su química asociada
resulta de interés para investigar las distintas etapas por las que
atraviesa una estrella masiva durante su formación.","{'key_000': 'Stars: formation', 'key_001': 'Stars: protostars', 'key_002': 'ISM: molecules'}",,10,1
2190,English,Presentación mural,OCPAE. Objetos Compactos y Procesos de Altas Energías,Evolution of a black hole gas in a bouncing universe,"{'name_000': 'I.', 'surname_000': 'Pintos', 'name_001': 'D.', 'surname_001': ""P\\'erez"", 'name_002': 'F.L.', 'surname_002': 'Vieyro'}","Bouncing universes are alternative models to the standard cosmological
model ($\Lambda$CDM) that solve the problem of the initial cosmological
singularity present in the $\Lambda$CDM model by construction; the
bounce is preceded by a contraction phase starting from a practically
flat and dilute universe. After the bounce, the universe evolves into
the current expansion stage as described by the $\Lambda$CDM model.
During the contraction, most of the structure of the universe
disappears. However, black holes, as regions of space-time with a
specific curvature, could survive the rebound. The aim of this work is
to study the evolution of a black hole gas in the phases of contraction,
rebound and expansion. To do this, we first analyze the variation of the
black hole mass by accretion of background radiation, evaporation by
Hawking radiation and the dynamics of space-time itself in the three
phases. This in turn allows us to determine whether the black holes
merge given the growth of the event horizon. In addition, we will test
whether the distances between black holes in the contraction phase can
become close enough for binary systems to form, radiate gravitational
energy, and merge. These preliminary results are fundamental because
they will allow us to determine the characteristics of the interaction
between the black hole gas and the cosmological background fluid.","{'key_000': 'black hole physics', 'key_001': 'cosmology: theory', 'key_002': 'cosmology: early Universe'}",,6,1
2174,Spanish,Presentación mural,SH. Sol y Heliosfera,Estimaci\'on del \'angulo de tilt de regiones activas del Ciclo Solar 23,"{'name_000': 'M.', 'surname_000': 'Poisson', 'name_001': 'M.', 'surname_001': ""L\\'opez Fuentes"", 'name_002': 'C.H.', 'surname_002': 'Mandrini', 'name_003': 'P.', 'surname_003': ""D\\'emoulin"", 'name_004': 'F.', 'surname_004': 'Grings'}","Las regiones activas (RAs) son la manifestación fotosférica de la
emergencia de cuerdas de flujo (CFs) magnético formadas en el interior
solar. Estas CFs se identifican en magnetogramas longitudinales como
concentraciones bipolares de campo. El estudio de su evolución permite
mejorar nuestra comprensión de los procesos de acumulación y
reconversión del campo magnético solar incluidos en los modelos de
dínamo actuales. El principal objetivo de estos modelos es la predicción
de los ciclos de actividad solar. En particular, la inclinación de los
bipolos respecto a la dirección ecuatorial, conocida como el ángulo de
tilt, y su distribución espacio-temporal, descripta por la ley de Joy,
es un parámetro fundamental de los modelos semiempíricos de transporte
de flujo que buscan describir la transición de una configuración de
campo toroidal a una poloidal. En este trabajo, revisamos la estimación
del ángulo de tilt de una selección de 125 RAs bipolares del Ciclo Solar
23 utilizando dos metodologías distintas. El primer método, comúnmente
utilizado, calcula el centro de flujo de las polaridades para definir un
eje del bipolo; el segundo utiliza un modelo de CF en emergencia para
modelar los magnetogramas de RAs en emergencia mediante el uso de un
método de inferencia bayesiana. El método bayesiano propone una
corrección de los efectos de proyección presentes durante la fase de
emergencia de las RAs y, por lo tanto, una estimación más precisa de la
inclinación intrínseca de las CFs.","{'key_000': 'Sun: photosphere', 'key_001': 'Sun: magnetic fields', 'key_002': 'methods: statistical'}",,10,1
2189,Spanish,Presentación mural,AEC. Astrofísica Extragaláctica y Cosmología,An\'alisis de sesgos secundarios en simulaciones cosmol\'ogicas con $\Omega_{M}$ variable,"{'name_000': 'J.C.', 'surname_000': 'Rapoport', 'name_001': 'P.', 'surname_001': ""L\\'opez"", 'name_002': 'N.D.', 'surname_002': 'Padilla', 'name_003': 'M.', 'surname_003': ""Merch\\'an""}","Los sesgos secundarios muestran que, para halos de materia oscura de
igual masa, el nivel de agrupamiento con estructuras vecinas aumenta o
disminuye cuando se considera una segunda propiedad. Como los halos
corresponden a picos en un campo de densidad que evoluciona de acuerdo a
un modelo cosmológico, la existencia de sesgos secundarios implica que
la masa no es suficiente para caracterizar la evolución de dicho campo.
En este trabajo exploramos la posibilidad de utilizar la distribución
observada de halos y su relación con la masa y las propiedades
secundarias para inferir el valor de parámetros cosmológicos. Para ello,
presentamos resultados preliminares de la medición de sesgos secundarios
en simulaciones cosmológicas para diferentes valores de $\Omega_{M}$ en
universos planos.","{'key_000': 'dark matter', 'key_001': 'large-scale structure of universe', 'key_002': 'cosmological parameters'}",,8,1
2202,Spanish,Presentación mural,SE. Sistemas Estelares,Espectroscop\'ia integrada de cuatro c\'umulos estelares ubicados en las afueras de la Nube Mayor de Magallanes,"{'name_000': 'C.M.', 'surname_000': ""Rodr{\\'\\i}guez-Buss"", 'name_001': 'A.V.', 'surname_001': 'Ahumada', 'name_002': 'L.R.', 'surname_002': 'Vega-Neme', 'name_003': 'J.J.', 'surname_003': ""Clari\\'a""}","En el marco de las “Becas de Verano 2024” de la Asociaci\'on Argentina
de Astronom\'ia, se presentan los resultados del estudio realizado de
cuatro c\'umulos estelares que se encuentran en las afueras de la Nube
Mayor de Magallanes. A partir de espectros integrados en la regi\'on del
\'optico obtenidos en el CASLEO, se derivan par\'ametros astrof\'isicos
mediante tres m\'etodos diferentes y complementarios. Se presenta un
nuevo template que representa poblaciones de edad intermedia.","{'key_000': 'galaxies: individual (LMC)', 'key_001': 'galaxies: star clusters: general', 'key_002': 'techniques: spectroscopic'}",,8,1
2201,Spanish,Presentación mural,SE. Sistemas Estelares,"Spectral characterization of the star cluster NGC\,2030 and its relation to the supernova remnant N63A","{'name_000': 'C.M.', 'surname_000': ""Rodr{\\'\\i}guez-Buss"", 'name_001': 'A.V.', 'surname_001': 'Ahumada', 'name_002': 'G.', 'surname_002': 'Castelletti'}","We present new optical spectral observations obtained with the 2.15 m
CASLEO telescope (Argentina) of NGC\,2030, a very young star cluster
embedded in a H\,II region located in the Large Magellanic Cloud (LMC).
Within this star cluster is N63A, notable as one of the brightest
supernova remnants in the LMC. Our analysis investigates the properties
of NGC\,2030 and examines how an energetic source like N63A influences
its host star cluster. This study aims to contribute to our
understanding of star cluster dynamics and the behavior of supernova
remnants in extragalactic environments.","{'key_000': 'galaxies: individual (LMC)', 'key_001': 'galaxies: star clusters: general', 'key_002': 'techniques: spectroscopic', 'key_003': 'ISM: supernova remnants'}",,6,1
2150,Spanish,Presentación mural,OCPAE. Objetos Compactos y Procesos de Altas Energías,Oscilaciones de proto-estrellas de neutrones,"{'name_000': 'M.C.', 'surname_000': 'Rodriguez'}","Uno de los posibles remanentes de una supernova de colapso de núcleo son
las proto-estrellas de neutrones, cuyos núcleos alcanzan densidades
centrales que superan la densidad de saturación nuclear. La ecuación de
estado de estos objetos es aún desconocida debido a la dificultad para
comprender el diagrama de fases la cromodinámica cuántica en la región
donde se encuentran las estrellas de neutrones (bajas temperaturas y
altos potenciales químicos), y de reproducir estas condiciones extremas
en laboratorios terrestres. Sin embargo, la detección de ondas
gravitacionales provenientes de una supernova de colapso de núcleo
galáctico podría ofrecer una visión complementaria de la física de los
objetos compactos, ya que la emisión de estas ondas está estrechamente
vinculada a las oscilaciones y la dinámica de las proto-estrellas de
neutrones. Al estudiar las oscilaciones y la dinámica de estos objetos,
podemos obtener una visión más profunda y detallada de las propiedades y
el comportamiento de la materia bajo condiciones extremas, acercándonos
a desentrañar los misterios de las ecuaciones de estado de las estrellas
de neutrones. En esta charla, se presentan diversos métodos para
clasificar los modos de oscilación de las proto-estrellas de neutrones,
destacando cómo cada uno de estos métodos puede proporcionar información
complementaria valiosa. Esta información es crucial para avanzar en la
comprensión del comportamiento de la materia en condiciones extremas
dentro de estos objetos.","{'key_000': 'stars: neutron', 'key_001': 'stars: oscillations (including pulsations)', 'key_002': 'gravitational waves'}",,2,1
2105,Spanish,Presentación mural,SSE. Sistemas Solar y Extrasolares,Clasificaci\'on y Caracterizaci\'on de Exoplanetas en la Zona de Habitabilidad: Identificaci\'on de Candidatos Prometedores para la B\'usqueda de Vida,"{'name_000': 'M.E.', 'surname_000': ""Rodr\\'iguez"", 'name_001': 'C.A.', 'surname_001': 'Chavero', 'name_002': 'M.', 'surname_002': ""G\\'omez""}","Uno de los objetivos principales en el estudio de exoplanetas es
determinar si alguno de ellos podr\'\i a ser habitable. En la
actualidad, se conocen m\'as de 5500 exoplanetas, que var\'\i an
considerablemente en entorno, tama\~no y masa respecto a la Tierra. Esto
resalta la necesidad de un m\'etodo de clasificaci\'on que priorice
candidatos para la detecci\'on de biomarcadores. En este trabajo, se
realiza una selecci\'on y caracterizaci\'on de los planetas m\'as
prometedores para albergar vida, as\'\i~ como de su entorno. Todos ellos
se encuentran en la zona de habitabilidad estelar, orbitando estrellas
de inter\'es astrobiol\'ogico. Se incluyen planetas rocosos similares a
la Tierra, SuperTierras, y los recientemente identificados planetas
Hic\'eanos (hidr\'ogeno $+$ oc\'eanos). Se analizan las caracter\'\i
sticas demogr\'aficas de la muestra y se discute de qu\'e manera las
propiedades del planeta pueden afectar su potencial habitabilidad.
Adem\'as, se aplica un m\'etodo de clasificaci\'on basado en el
an\'alogo m\'as cercano del sistema solar, utilizando par\'ametros
estelares y planetarios para modelar la fuga atmosf\'erica no-térmica,
la fuga atmosf\'erica t\'ermica y los l\'\i mites de la radiación
estelar. Se re-determinan las presiones y temperaturas superficiales y
se presentan estimaciones m\'as realistas de los posibles estados del
agua en la superficie de los planetas. Finalmente, se analiza la posible
composici\'on atmosf\'erica de cada uno de los planetas analizados.","{'key_000': 'planets and satellites: atmospheres', 'key_001': 'planets and satellites: composition', 'key_002': 'physical data and processes', 'key_003': 'astrobiology'}",,6,1
2267,Spanish,Presentación mural,AE. Astrofísica Estelar,Variabilidad espectral a largo plazo de HD 41117,"{'name_000': 'M.A.', 'surname_000': 'Ruiz Diaz', 'name_001': 'A.', 'surname_001': 'Alberici Adam', 'name_002': 'L.S.', 'surname_002': 'Cidale', 'name_003': 'W.', 'surname_003': 'Glatzel'}","HD 41117, una estrella supergigante B, presenta un perfil distintivo P
Cygni en H$\alpha$, lo que indica una actividad significativa en su
viento estelar. Utilizando datos espectroscópicos obtenidos del
Telescopio Perek en Ondrejov, República Checa, y del Telescopio Jorge
Sahade en San Juan, Argentina, abarcando desde 2006 hasta 2024,
investigamos su variabilidad espectral. Nuestro análisis revela cambios
en los perfiles de las líneas H$\alpha$ y He I $6667$ \AA, reflejando
variaciones en la tasa de pérdida de masa y la estructura de velocidad
del viento estelar. Con el fin de discutir el origen de esta variación
hemos llevado a cabo el análisis de curvas de luz y de los momentos, los
cuales dan información acerca de potencial actividad pulsacional o de
pertenencia a un sistema binario. Para identificar posibles modos
extraños de pulsación, realizamos un análisis de estabilidad frente a
perturbaciones radiales. Estos resultados se compararon con los
obtenidos fotométricamente, con el objetivo de estimar una masa teórica
para esta estrella y discutir su posible estado evolutivo.","{'key_000': 'stars: individual (HD 41117)', 'key_001': 'stars: winds, outflows', 'key_002': 'stars: variables: general'}",,8,1
2159,English,Presentación mural,OCPAE. Objetos Compactos y Procesos de Altas Energías,Stellar dynamics in the vicinity of supermassive black holes with supercritical accretion regimes,"{'name_000': 'L.I.', 'surname_000': 'Salinas', 'name_001': 'G.E.', 'surname_001': 'Figueroa', 'name_002': 'D.', 'surname_002': ""P\\'erez""}","Active galactic nuclei contain a central supermassive black hole (SMBH)
that feeds on accreting matter from its surroundings and forms an
accretion disk. Several classes of objects can orbit the SMBH, including
massive stars and compact objects. Under certain conditions, the SMBH
can accrete at rates greater than the Eddington rate. In this
supercritical accretion regime, radiation pressure dominates: the disk
becomes geometrically and optically thick, and some of the disk matter
is evacuated in the form of winds, which in turn can interact with
objects orbiting the SMBH. In this work we investigate whether the
effect of the disk wind on massive stars in the SMBH environment can
alter their orbits. In particular, we calculate the variation of the
orbital parameters due to the effect of the hydrodynamic force generated
by the wind interacting with the stellar wind itself. The ultimate goal
is to determine if it is possible, and then under what conditions, the
supercritical disk wind could cause the star to end up being accreted by
the SMBH, generating a tidal disruption event.","{'key_000': 'stars: black holes', 'key_001': 'stars: massive', 'key_002': 'accretion, accretion disks'}",,6,1
2115,English,Presentación mural,SH. Sol y Heliosfera,Hurst exponent and planetary rings,"{'name_000': 'H.D.', 'surname_000': 'Salomone', 'name_001': 'N.', 'surname_001': 'Grandi'}","Saturn's ring system exhibits a light transmittance that varies as a
function of the radius in a highly irregular way. The resulting curve
manifests the kind of roughness across a wide range of scales that
characterizes fractal objects. In this work we use the Hurst exponent to
study the fractality of Saturn's ring system. This observable quantifies
roughness in single-variable functions and is widely used in time series
analysis. We used images taken by the Cassini-Huygens space probe, and
process them using a {\tt Matlab} algorithm. We obtained a consistent
value of the exponent across multiple images, suggesting that it is a
robust observable.",{'key_000': 'planets and satellites: rings'},,4,1
2169,English,Presentación mural,AEC. Astrofísica Extragaláctica y Cosmología,The color-magnitude relation in the Fornax and Antlia galaxy clusters as seen by the 12 bands of S-PLUS,"{'name_000': 'R.M.', 'surname_000': 'Samir', 'name_001': 'S.', 'surname_001': 'Zayas', 'name_002': 'A.V.', 'surname_002': 'Smith Castelli', 'name_003': 'J.P.', 'surname_003': ""Calder\\'on"", 'name_004': 'R.F.', 'surname_004': 'Haack', 'name_005': 'A.R.', 'surname_005': 'Lopes', 'name_006': 'C.', 'surname_006': 'Lima Dias', 'name_007': 'L.A.', 'surname_007': ""Guti\\'errez Soto""}","Fornax is the richest nearby (D $\sim$ 20 Mpc) galaxy cluster in the
southern sky and it displays a dinamically young structure in the
process of assembling. Antlia (D $\sim$ 35 Mpc) is a cluster that seems
to be dynamically younger than Fornax but unexpectedly relaxed though
its central galaxy density is 1.7 higher than in Fornax. In this poster
we present preliminary results on the analysis and the comparison of the
color-magnitude relation (CMR) defined by the galaxies of Fornax and
Antlia using specific photometric catalogs obtained from the images of
the Southern Photometric Local Universe Survey (S-PLUS). S-PLUS aims at
mapping $\approx$9300 deg$^2$ of the celestial sphere in 12 optical
bands which includes the 5 $ugriz$ broad-band filters and 7 narrow-band
filters centred on prominent stellar spectral features like the Balmer
jump/[OII], Ca H + K, H$\delta$, G band, Mg b triplet, H$\alpha$, and
the Ca triplet. We will explore, among other properties, if the
intrinsic color scatter of the $(g-r)$ vs. $r$ relation can be linked to
variations of any of the 65 additional colors provided by S-PLUS and, in
that case, if such a behaviour can give clues about its physical origin.
As an example, it has been suggested that such scatter might be linked
to difference in ages between the galaxies that follow the CMR. In
addition, we will compare the properties of the CMRs of Fornax and
Antlia in the context of the alledged universality of that photometric
relation. As a final outcome, we expect that such an analysis allows us
to trace difference and similarities in the evolutionary paths followed
by the galaxies of both clusters.","{'key_000': 'galaxies: clusters: Fornax', 'key_001': 'galaxies: clusters: Antlia', 'key_002': 'techniques: photometric', 'key_003': 'software: data analysis', 'key_004': 'surveys'}",,16,1
2276,Spanish,Presentación mural,ICSA. Instrumentación y Caracterización de Sitios Astronómicos,Gemini Argentina: Facilidades destacadas en el semestre 2024B,"{'name_000': 'L.', 'surname_000': 'Sesto', 'name_001': 'C.', 'surname_001': 'Escudero', 'name_002': 'G.', 'surname_002': 'Ferrero', 'name_003': 'L.', 'surname_003': ""Garc{\\'\\i}a""}","Los telescopios Gemini se alzan como una excepcional y poderosa
herramienta de observación en las regiones óptica e infrarroja del
espectro. Esta extraordinaria facilidad es gestionada por una
colaboración internacional compuesta por Argentina, Estados Unidos,
Canadá, Brasil, Chile y Corea del Sur. Astrónomos afiliados a
instituciones astronómicas de estos países pueden solicitar tiempo de
observación, el cual se asigna en proporción a la participación
financiera de cada socio. Acceder a estos observatorios brinda la
posibilidad de diseñar turnos de observación personalizados,
aprovechando tecnología de vanguardia en el campo de la observación. En
este contexto, la Oficina Gemini Argentina se enorgullece de presentar
un resumen de las excepcionales facilidades que ofrece este
observatorio. Destacaremos las diferentes cámaras disponibles, los
variados modos de observación y los nuevos e innovadores recursos en
materia de procesamiento de datos. Este resumen nos permitirá vislumbrar
las increíbles oportunidades y posibilidades que se encuentran al
alcance de la comunidad astronómica argentina.","{'key_000': 'telescopes', 'key_001': 'publications, bibliography'}",,8,1
2278,Spanish,Presentación mural,AEC. Astrofísica Extragaláctica y Cosmología,Huellas de fusiones gal\'acticas: En la b\'usqueda de sistemas estelares j\'ovenes,"{'name_000': 'L.', 'surname_000': 'Sesto', 'name_001': 'C.', 'surname_001': 'Escudero', 'name_002': 'F.', 'surname_002': 'Faifer', 'name_003': 'V.', 'surname_003': 'Reynaldi'}","Los remanentes de fusiones de galaxias ofrecen una excelente oportunidad
para estudiar no solo la formación de sus progenitores, sino también las
interacciones y la formación de sistemas estelares en el Universo local.
En este contexto, nos enfocamos en el estudio de la galaxia NGC\,7727,
la cual a sufrido un importante evento de fusión hace aproximadamente
1,3$\times$10$^{9}$ años. Prueba de ello es una cola de marea prominente
de longitud proyectada de 60 kpc, una segunda cola de marea más corta,
varios arcos azulados, cúmulos estelares luminosos y la presencia de dos
núcleos extremadamente brillantes. Presentamos aquí un análisis
fotométrico de dicha galaxia y su sistema de cúmulos globulares, a fin
de caracterizar la presencia de diferentes poblaciones de cúmulos
estelares con caracterısticas distintivas en términos de colores y
distribución espacial. De esta forma, buscamos obtener un escenario más
completo de la historia evolutiva de esta galaxia y así contribuir a la
comprensión del proceso de ensamblaje de galaxias masivas de tipo
temprano en el ámbito local.","{'key_000': 'galaxies: interactions', 'key_001': 'galaxies: star clusters: general', 'key_002': 'galaxies: individual (NGC7727)'}",,8,1
2203,Spanish,Presentación mural,OCPAE. Objetos Compactos y Procesos de Altas Energías,Comparaci\'on de la emisividad de neutrinos por diferentes procesos en estrellas de neutrones,"{'name_000': 'D.J.R.', 'surname_000': 'Sevilla', 'name_001': 'S.C.', 'surname_001': 'Morales'}","En el cálculo de la evolución térmica de estrellas de neutrones es usual
considerar que los neutrinos creados en diferentes procesos son
directamente emitidos debido a la muy reducida sección eficaz que
presentan en los procesos de interacción con la materia. De esta forma,
pueden ser considerados como sumideros de energía térmica. En general
las emisiones de neutrinos se dan tanto en el núcleo como en la corteza.
Los procesos de emisión de neutrinos más relevantes en el núcleo son del
tipo Urca directo y modificado, bremsstrahlung barión-barión, pares de
Cooper de bariones y bremsstrahlung electrón-fluxoide, y en la corteza,
sincrotrón de electrones, aniquilación electrón-positrón, decaimiento de
plasma y bremsstrahlung electrón-nucleido. Dado que el núcleo abarca
aproximadamente al 90\% de la masa de la estrella y presenta densidades
y temperaturas significativamente mayores a las de la corteza, si su
materia se encuentra en estado ordinario prácticamente la totalidad de
la luminosidad en neutrinos se dará en dicha zona. Sin embargo la
materia del núcleo puede encontrarse en estado superfluido por lo que su
aporte a la luminosidad puede resultar significamente atenuado. El
efecto que la superfluidez tiene en la emisividad se describe con
factores de reducción que dependen del tipo de pareamiento entre
nucleones y la temperatura crítica. En este trabajo comparamos
resultados de emisividad de neutrinos para diferentes procesos para
algunas de las ecuaciones de estado y parámetros más aceptados en la
literatura considerando la posible superfluidez de neutrones y protones.","{'key_000': 'stars: neutron', 'key_001': 'neutrinos', 'key_002': 'equation of state'}",,4,1
2185,English,Presentación mural,AEC. Astrofísica Extragaláctica y Cosmología,Cosmological simulations of primordial magnetic field evolution,"{'name_000': 'F.A.', 'surname_000': '~Stasyszyn', 'name_001': 'D.', 'surname_001': '~Paz', 'name_002': 'S.E.', 'surname_002': '~Nuza', 'name_003': 'P.', 'surname_003': '~Lopez', 'name_004': 'L.', 'surname_004': '~Pereyra', 'name_005': 'F.', 'surname_005': '~Rodriguez'}","The origin of cosmic magnetic fields in the Universe remains as an open
question in astrophysics. Cosmological magnetohydrodynamics (MHD)
simulations have been proven as an effective tool to understand the
cosmic structure formation process and the magnetic field evolution that
we can infer from observations. In this work, we present results from a
novel set of cosmological simulations aimed to study different
magnetogenesis scenarios. Our set of runs have been obtained using the
MHD version of the smoothed particle hydrodynamics code SWIFT and
explores different mass resolutions, seeding mechanisms and
astrophysical models. We focus on different astrophysical processes
responsible of the enhancement of magnetic fields and confirm previous
results obtained with structure formation models. Therefore, with these
simulations, we are able to study the distribution of magnetic fields
inside the different cosmic structures embedded within the cosmic web.
%FS: esto ultimo quiero decir del spin flip In particular, we observe
some differences between several seeding mechanisms or magnetogenesis
models and build mock observations to distinguish between them within
the currently available observational limits.","{'key_000': 'large--scale structure of Universe', 'key_001': 'magnetic fields', 'key_002': 'methods: numerical'}",,12,1
